idFrame,Frame,Frame Description,Rank,Cenário Sugerido,Cenário Descrição,Score de Similaridade,Justificativa
12,Manipulação,As palavras neste frame descrevem a manipulação de uma #Entidade por um #Agente.,1,Cenário_de_criação_de_nó,Um #Agente manipula um objeto longo e fino (a #Corda) e cria um #Nó.,0.7433,"Frame 'Manipulação' apresenta maior similaridade semântica com o cenário 'Cenário_de_criação_de_nó', cuja descrição é: Um #Agente manipula um objeto longo e fino (a #Corda) e cria um #Nó."
12,Manipulação,As palavras neste frame descrevem a manipulação de uma #Entidade por um #Agente.,2,Cenário_ação_de_tentativa,"Esse frame representa a ação principal de uma tentativa, em que um #Agente tem uma #Meta e executa algumas ações de #Meio que eles acreditam que alcançarão a #Meta. Veja seus dois frames perspectivizados para mais informações.",0.6404,"Frame 'Manipulação' apresenta maior similaridade semântica com o cenário 'Cenário_ação_de_tentativa', cuja descrição é: Esse frame representa a ação principal de uma tentativa, em que um #Agente tem uma #Meta e executa algumas ações de #Meio que eles acreditam que alcançarão a #Meta. Veja seus dois frames perspectivizados para mais informações."
12,Manipulação,As palavras neste frame descrevem a manipulação de uma #Entidade por um #Agente.,3,Cenário_tentar_e_resolver,Um #Agente tem uma #Meta em mente e usa algum #Meio que ele acreditam que trará a #Meta. O #Agente é bem-sucedido ou falha na medida em que o resultado da ação do #Meio corresponde à #Meta.,0.6315,"Frame 'Manipulação' apresenta maior similaridade semântica com o cenário 'Cenário_tentar_e_resolver', cuja descrição é: Um #Agente tem uma #Meta em mente e usa algum #Meio que ele acreditam que trará a #Meta. O #Agente é bem-sucedido ou falha na medida em que o resultado da ação do #Meio corresponde à #Meta."
13,Postura,"Um #Agente apoia seu corpo em uma #Localização específica. As ULs do frame transmitem qual parte do corpo é o #Ponto_de_contato onde o #Agente é apoiado, em que orientação o corpo se encontra e algum arranjo geral dos membros (especialmente as pernas) e do tronco.",1,Cenário_de_colocação,"Este frame representa a cena abstrata em que um #Agente manipula a localização de um #Tema, afetando assim um #Objetivo, que acaba co-localizado com o #Tema. Este frame é primariamente para Herança.",0.6517,"Frame 'Postura' apresenta maior similaridade semântica com o cenário 'Cenário_de_colocação', cuja descrição é: Este frame representa a cena abstrata em que um #Agente manipula a localização de um #Tema, afetando assim um #Objetivo, que acaba co-localizado com o #Tema. Este frame é primariamente para Herança."
13,Postura,"Um #Agente apoia seu corpo em uma #Localização específica. As ULs do frame transmitem qual parte do corpo é o #Ponto_de_contato onde o #Agente é apoiado, em que orientação o corpo se encontra e algum arranjo geral dos membros (especialmente as pernas) e do tronco.",2,Cenário_ação_de_tentativa,"Esse frame representa a ação principal de uma tentativa, em que um #Agente tem uma #Meta e executa algumas ações de #Meio que eles acreditam que alcançarão a #Meta. Veja seus dois frames perspectivizados para mais informações.",0.5847,"Frame 'Postura' apresenta maior similaridade semântica com o cenário 'Cenário_ação_de_tentativa', cuja descrição é: Esse frame representa a ação principal de uma tentativa, em que um #Agente tem uma #Meta e executa algumas ações de #Meio que eles acreditam que alcançarão a #Meta. Veja seus dois frames perspectivizados para mais informações."
13,Postura,"Um #Agente apoia seu corpo em uma #Localização específica. As ULs do frame transmitem qual parte do corpo é o #Ponto_de_contato onde o #Agente é apoiado, em que orientação o corpo se encontra e algum arranjo geral dos membros (especialmente as pernas) e do tronco.",3,Cenário_visitante,"Um #Agente deixa sua #Localização_normal e combina a localização com uma #Entidade em busca de uma #Finalidade. O #Agente permanece, temporariamente, com a #Entidade para realizar a #Finalidade e depois parte de novo, geralmente para a #Localização_normal.",0.5591,"Frame 'Postura' apresenta maior similaridade semântica com o cenário 'Cenário_visitante', cuja descrição é: Um #Agente deixa sua #Localização_normal e combina a localização com uma #Entidade em busca de uma #Finalidade. O #Agente permanece, temporariamente, com a #Entidade para realizar a #Finalidade e depois parte de novo, geralmente para a #Localização_normal."
14,Conhecimento,"Um #Pensador tem um #Conteúdo em seu conhecimento de mundo. O #Conteúdo não é necessariamente apresentado por meio de percepção imediata, mas, em vez disso, normalmente, devido à dedução de coisas perceptíveis. Em alguns casos, a dedução do  #Conteúdo está baseada implicitamente em fontes de informações (acreditar), em alguns casos baseado na lógica (pensar), e em outros casos a fonte de dedução é desconhecida (saber).",1,Cenário_de_mudança_de_consciência,"Um #Experienciador toma conhecimento de algum #Fenômeno (uma situação, fato ou ideia) que antes não tinha em mente.",0.6364,"Frame 'Conhecimento' apresenta maior similaridade semântica com o cenário 'Cenário_de_mudança_de_consciência', cuja descrição é: Um #Experienciador toma conhecimento de algum #Fenômeno (uma situação, fato ou ideia) que antes não tinha em mente."
14,Conhecimento,"Um #Pensador tem um #Conteúdo em seu conhecimento de mundo. O #Conteúdo não é necessariamente apresentado por meio de percepção imediata, mas, em vez disso, normalmente, devido à dedução de coisas perceptíveis. Em alguns casos, a dedução do  #Conteúdo está baseada implicitamente em fontes de informações (acreditar), em alguns casos baseado na lógica (pensar), e em outros casos a fonte de dedução é desconhecida (saber).",2,Cenário_de_identidade,Uma #Instância de um #Tipo é concebida como portadora de uma #Identidade distinta. Sua #Identidade persiste durante o tempo e permanece constante por uma #Instância mesmo com mudanças arbitrárias em outros atributos da #Instância.,0.5791,"Frame 'Conhecimento' apresenta maior similaridade semântica com o cenário 'Cenário_de_identidade', cuja descrição é: Uma #Instância de um #Tipo é concebida como portadora de uma #Identidade distinta. Sua #Identidade persiste durante o tempo e permanece constante por uma #Instância mesmo com mudanças arbitrárias em outros atributos da #Instância."
14,Conhecimento,"Um #Pensador tem um #Conteúdo em seu conhecimento de mundo. O #Conteúdo não é necessariamente apresentado por meio de percepção imediata, mas, em vez disso, normalmente, devido à dedução de coisas perceptíveis. Em alguns casos, a dedução do  #Conteúdo está baseada implicitamente em fontes de informações (acreditar), em alguns casos baseado na lógica (pensar), e em outros casos a fonte de dedução é desconhecida (saber).",3,Cenário_de_enganação,"Enganação é um cenário em que um #Enganador tenta fazer com que uma #Vítima chegue a um entendimento incorreto sobre um #Tópico. Isto pode ser feito apresentando um #Fenômeno enganoso à #Vítima, ou escondendo a existência de itens nos quais a #Vítima pode estar interessada. Note que a #Vítima não está necessariamente ciente da (possível) existência do #Tópico ou itens relacionados a ele.",0.5744,"Frame 'Conhecimento' apresenta maior similaridade semântica com o cenário 'Cenário_de_enganação', cuja descrição é: Enganação é um cenário em que um #Enganador tenta fazer com que uma #Vítima chegue a um entendimento incorreto sobre um #Tópico. Isto pode ser feito apresentando um #Fenômeno enganoso à #Vítima, ou escondendo a existência de itens nos quais a #Vítima pode estar interessada. Note que a #Vítima não está necessariamente ciente da (possível) existência do #Tópico ou itens relacionados a ele."
15,Tornar-se_consciente,"As palavras neste frame têm a ver com um #Pensador acrescentando alguns #Fenômenos ao seu conhecimento de mundo. Elas são semelhantes às do frame de Chegar_a_acreditar, exceto porque este geralmente envolve raciocínio a partir de evidências. As palavras neste frame tomam objetos diretos que denotam entidades no mundo e indicam a consciência dessas entidades, sem necessariamente dar qualquer informação sobre o conteúdo da crença do #Pensador ou do conhecimento. Estas palavras também se parecem com palavras de percepção, já que muitas vezes se tornam conscientes das coisas por percebê-las.",1,Cenário_de_mudança_de_consciência,"Um #Experienciador toma conhecimento de algum #Fenômeno (uma situação, fato ou ideia) que antes não tinha em mente.",0.7278,"Frame 'Tornar-se_consciente' apresenta maior similaridade semântica com o cenário 'Cenário_de_mudança_de_consciência', cuja descrição é: Um #Experienciador toma conhecimento de algum #Fenômeno (uma situação, fato ou ideia) que antes não tinha em mente."
15,Tornar-se_consciente,"As palavras neste frame têm a ver com um #Pensador acrescentando alguns #Fenômenos ao seu conhecimento de mundo. Elas são semelhantes às do frame de Chegar_a_acreditar, exceto porque este geralmente envolve raciocínio a partir de evidências. As palavras neste frame tomam objetos diretos que denotam entidades no mundo e indicam a consciência dessas entidades, sem necessariamente dar qualquer informação sobre o conteúdo da crença do #Pensador ou do conhecimento. Estas palavras também se parecem com palavras de percepção, já que muitas vezes se tornam conscientes das coisas por percebê-las.",2,Cenário_de_memória,"Neste cenário, eventos, processos ou atividades no domínio de Cognição e Comunicação são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação.",0.5659,"Frame 'Tornar-se_consciente' apresenta maior similaridade semântica com o cenário 'Cenário_de_memória', cuja descrição é: Neste cenário, eventos, processos ou atividades no domínio de Cognição e Comunicação são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação."
15,Tornar-se_consciente,"As palavras neste frame têm a ver com um #Pensador acrescentando alguns #Fenômenos ao seu conhecimento de mundo. Elas são semelhantes às do frame de Chegar_a_acreditar, exceto porque este geralmente envolve raciocínio a partir de evidências. As palavras neste frame tomam objetos diretos que denotam entidades no mundo e indicam a consciência dessas entidades, sem necessariamente dar qualquer informação sobre o conteúdo da crença do #Pensador ou do conhecimento. Estas palavras também se parecem com palavras de percepção, já que muitas vezes se tornam conscientes das coisas por percebê-las.",3,Cenário_de_criação_artística,"Neste cenário, eventos, processos ou atividades no domínio de Cognição e Comunicação são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação.",0.5565,"Frame 'Tornar-se_consciente' apresenta maior similaridade semântica com o cenário 'Cenário_de_criação_artística', cuja descrição é: Neste cenário, eventos, processos ou atividades no domínio de Cognição e Comunicação são descritos. Um ou mais participantes interagem, atuam ou são afetados, dependendo do tipo de situação. O cenário captura os papéis principais dos participantes, as condições iniciais, os processos envolvidos e os resultados esperados ou possíveis. As relações típicas entre participantes, objetos, eventos e ambientes são representadas para este tipo de situação."
